iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
AFG,Asia,Afghanistan,1/3/2020,41128772,,0,,,0,,,0,,,0,,,,,,,,,,
AFG,Asia,Afghanistan,1/4/2020,41128772,,0,,,0,,,0,,,0,,,,,,,,,,
AFG,Asia,Afghanistan,1/5/2020,41128772,,0,,,0,,,0,,,0,,,,,,,,,,
AFG,Asia,Afghanistan,1/6/2020,41128772,,0,,,0,,,0,,,0,,,,,,,,,,
AFG,Asia,Afghanistan,1/7/2020,41128772,,0,,,0,,,0,,,0,,,,,,,,,,
AFG,Asia,Afghanistan,1/8/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/9/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/10/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/11/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/12/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/13/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/14/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/15/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/16/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/17/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/18/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/19/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/20/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/21/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/22/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/23/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/24/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/25/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/26/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/27/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/28/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/29/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/30/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,1/31/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/1/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/2/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/3/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/4/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/5/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/6/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/7/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/8/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/9/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/10/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/11/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/12/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/13/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/14/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/15/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/16/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/17/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/18/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/19/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/20/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/21/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/22/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/23/2020,41128772,,0,0,,0,0,,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/24/2020,41128772,5,5,0.714,,0,0,0.122,0.122,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/25/2020,41128772,5,0,0.714,,0,0,0.122,0,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/26/2020,41128772,5,0,0.714,,0,0,0.122,0,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/27/2020,41128772,5,0,0.714,,0,0,0.122,0,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/28/2020,41128772,5,0,0.714,,0,0,0.122,0,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,2/29/2020,41128772,5,0,0.714,,0,0,0.122,0,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/1/2020,41128772,5,0,0.714,,0,0,0.122,0,0.017,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/2/2020,41128772,5,0,0,,0,0,0.122,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/3/2020,41128772,5,0,0,,0,0,0.122,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/4/2020,41128772,5,0,0,,0,0,0.122,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/5/2020,41128772,5,0,0,,0,0,0.122,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/6/2020,41128772,5,0,0,,0,0,0.122,0,0,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/7/2020,41128772,8,3,0.429,,0,0,0.195,0.073,0.01,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/8/2020,41128772,8,0,0.429,,0,0,0.195,0,0.01,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/9/2020,41128772,8,0,0.429,,0,0,0.195,0,0.01,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/10/2020,41128772,8,0,0.429,,0,0,0.195,0,0.01,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/11/2020,41128772,11,3,0.857,,0,0,0.267,0.073,0.021,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/12/2020,41128772,11,0,0.857,,0,0,0.267,0,0.021,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/13/2020,41128772,11,0,0.857,,0,0,0.267,0,0.021,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/14/2020,41128772,14,3,0.857,,0,0,0.34,0.073,0.021,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/15/2020,41128772,20,6,1.714,,0,0,0.486,0.146,0.042,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/16/2020,41128772,25,5,2.429,,0,0,0.608,0.122,0.059,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/17/2020,41128772,24,,,,0,0,0.584,,,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/18/2020,41128772,24,0,2,,0,0,0.584,0,0.049,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/19/2020,41128772,24,0,2,,0,0,0.584,0,0.049,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/20/2020,41128772,24,0,2,,0,0,0.584,0,0.049,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/21/2020,41128772,24,0,1.571,,0,0,0.584,0,0.038,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/22/2020,41128772,34,10,2.143,,0,0,0.827,0.243,0.052,,0,0,,,,,,,,,
AFG,Asia,Afghanistan,3/23/2020,41128772,40,6,2.286,1,1,0.143,0.973,0.146,0.056,0.024,0.024,0.003,,,,,,,,,
AFG,Asia,Afghanistan,3/24/2020,41128772,42,2,2.571,1,0,0.143,1.021,0.049,0.063,0.024,0,0.003,,,,,,,,,
AFG,Asia,Afghanistan,3/25/2020,41128772,74,32,7.143,1,0,0.143,1.799,0.778,0.174,0.024,0,0.003,,,,,,,,,
AFG,Asia,Afghanistan,3/26/2020,41128772,80,6,8,2,1,0.286,1.945,0.146,0.195,0.049,0.024,0.007,,,,,,,,,
AFG,Asia,Afghanistan,3/27/2020,41128772,91,11,9.571,2,0,0.286,2.213,0.267,0.233,0.049,0,0.007,,,,,,,,,
AFG,Asia,Afghanistan,3/28/2020,41128772,106,15,11.714,2,0,0.286,2.577,0.365,0.285,0.049,0,0.007,,,,,,,,,
AFG,Asia,Afghanistan,3/29/2020,41128772,114,8,11.429,4,2,0.571,2.772,0.195,0.278,0.097,0.049,0.014,1.51,,,,,,,,
AFG,Asia,Afghanistan,3/30/2020,41128772,114,0,10.571,4,0,0.429,2.772,0,0.257,0.097,0,0.01,1.51,,,,,,,,
AFG,Asia,Afghanistan,3/31/2020,41128772,166,52,17.714,4,0,0.429,4.036,1.264,0.431,0.097,0,0.01,1.52,,,,,,,,
AFG,Asia,Afghanistan,4/1/2020,41128772,192,26,16.857,4,0,0.429,4.668,0.632,0.41,0.097,0,0.01,1.51,,,,,,,,
AFG,Asia,Afghanistan,4/2/2020,41128772,235,43,22.143,4,0,0.286,5.714,1.045,0.538,0.097,0,0.007,1.51,,,,,,,,
AFG,Asia,Afghanistan,4/3/2020,41128772,269,34,25.429,5,1,0.429,6.54,0.827,0.618,0.122,0.024,0.01,1.5,,,,,,,,
AFG,Asia,Afghanistan,4/4/2020,41128772,270,1,23.429,5,0,0.429,6.565,0.024,0.57,0.122,0,0.01,1.49,,,,,,,,
AFG,Asia,Afghanistan,4/5/2020,41128772,299,29,26.429,7,2,0.429,7.27,0.705,0.643,0.17,0.049,0.01,1.49,,,,,,,,
AFG,Asia,Afghanistan,4/6/2020,41128772,337,38,31.857,7,0,0.429,8.194,0.924,0.775,0.17,0,0.01,1.49,,,,,,,,
AFG,Asia,Afghanistan,4/7/2020,41128772,367,30,28.714,11,4,1,8.923,0.729,0.698,0.267,0.097,0.024,1.49,,,,,,,,
AFG,Asia,Afghanistan,4/8/2020,41128772,423,56,33,14,3,1.429,10.285,1.362,0.802,0.34,0.073,0.035,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/9/2020,41128772,444,21,29.857,15,1,1.571,10.795,0.511,0.726,0.365,0.024,0.038,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/10/2020,41128772,521,77,36,15,0,1.429,12.668,1.872,0.875,0.365,0,0.035,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/11/2020,41128772,521,0,35.857,15,0,1.429,12.668,0,0.872,0.365,0,0.035,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/12/2020,41128772,555,34,36.571,18,3,1.571,13.494,0.827,0.889,0.438,0.073,0.038,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/13/2020,41128772,607,52,38.571,19,1,1.714,14.759,1.264,0.938,0.462,0.024,0.042,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/14/2020,41128772,665,58,42.571,22,3,1.571,16.169,1.41,1.035,0.535,0.073,0.038,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/15/2020,41128772,770,105,49.571,25,3,1.571,18.722,2.553,1.205,0.608,0.073,0.038,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/16/2020,41128772,794,24,50,29,4,2,19.305,0.584,1.216,0.705,0.097,0.049,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/17/2020,41128772,845,51,46.286,30,1,2.143,20.545,1.24,1.125,0.729,0.024,0.052,1.47,,,,,,,,
AFG,Asia,Afghanistan,4/18/2020,41128772,908,63,55.286,30,0,2.143,22.077,1.532,1.344,0.729,0,0.052,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/19/2020,41128772,933,25,54,30,0,1.714,22.685,0.608,1.313,0.729,0,0.042,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/20/2020,41128772,996,63,55.571,33,3,2,24.217,1.532,1.351,0.802,0.073,0.049,1.48,,,,,,,,
AFG,Asia,Afghanistan,4/21/2020,41128772,1026,30,51.571,36,3,2,24.946,0.729,1.254,0.875,0.073,0.049,1.49,,,,,,,,
AFG,Asia,Afghanistan,4/22/2020,41128772,1092,66,46,36,0,1.571,26.551,1.605,1.118,0.875,0,0.038,1.5,,,,,,,,
AFG,Asia,Afghanistan,4/23/2020,41128772,1176,84,54.571,40,4,1.571,28.593,2.042,1.327,0.973,0.097,0.038,1.51,,,,,,,,
AFG,Asia,Afghanistan,4/24/2020,41128772,1226,50,54.429,40,0,1.429,29.809,1.216,1.323,0.973,0,0.035,1.52,,,,,,,,
AFG,Asia,Afghanistan,4/25/2020,41128772,1330,104,60.286,43,3,1.857,32.337,2.529,1.466,1.045,0.073,0.045,1.54,,,,,,,,
AFG,Asia,Afghanistan,4/26/2020,41128772,1463,133,75.714,49,6,2.714,35.571,3.234,1.841,1.191,0.146,0.066,1.55,,,,,,,,
AFG,Asia,Afghanistan,4/27/2020,41128772,1531,68,76.429,50,1,2.429,37.225,1.653,1.858,1.216,0.024,0.059,1.55,,,,,,,,
AFG,Asia,Afghanistan,4/28/2020,41128772,1703,172,96.714,60,10,3.429,41.407,4.182,2.351,1.459,0.243,0.083,1.56,,,,,,,,
AFG,Asia,Afghanistan,4/29/2020,41128772,1827,124,105,60,0,3.429,44.421,3.015,2.553,1.459,0,0.083,1.56,,,,,,,,
AFG,Asia,Afghanistan,4/30/2020,41128772,1827,0,93,60,0,2.857,44.421,0,2.261,1.459,0,0.069,1.57,,,,,,,,
AFG,Asia,Afghanistan,5/1/2020,41128772,2171,344,135,64,4,3.429,52.785,8.364,3.282,1.556,0.097,0.083,1.59,,,,,,,,
AFG,Asia,Afghanistan,5/2/2020,41128772,2469,298,162.714,72,8,4.143,60.031,7.246,3.956,1.751,0.195,0.101,1.59,,,,,,,,
AFG,Asia,Afghanistan,5/3/2020,41128772,2469,0,143.714,72,0,3.286,60.031,0,3.494,1.751,0,0.08,1.58,,,,,,,,
AFG,Asia,Afghanistan,5/4/2020,41128772,2469,0,134,72,0,3.143,60.031,0,3.258,1.751,0,0.076,1.58,,,,,,,,
AFG,Asia,Afghanistan,5/5/2020,41128772,2469,0,109.429,72,0,1.714,60.031,0,2.661,1.751,0,0.042,1.59,,,,,,,,
AFG,Asia,Afghanistan,5/6/2020,41128772,3224,755,199.571,95,23,5,78.388,18.357,4.852,2.31,0.559,0.122,1.61,,,,,,,,
AFG,Asia,Afghanistan,5/7/2020,41128772,3392,168,223.571,104,9,6.286,82.473,4.085,5.436,2.529,0.219,0.153,1.59,,,,,,,,
AFG,Asia,Afghanistan,5/8/2020,41128772,3563,171,198.857,105,1,5.857,86.63,4.158,4.835,2.553,0.024,0.142,1.58,,,,,,,,
AFG,Asia,Afghanistan,5/9/2020,41128772,3563,0,156.286,105,0,4.714,86.63,0,3.8,2.553,0,0.115,1.57,,,,,,,,
AFG,Asia,Afghanistan,5/10/2020,41128772,4402,839,276.143,119,14,6.714,107.03,20.399,6.714,2.893,0.34,0.163,1.56,,,,,,,,
AFG,Asia,Afghanistan,5/11/2020,41128772,4664,262,313.571,120,1,6.857,113.4,6.37,7.624,2.918,0.024,0.167,1.54,,,,,,,,
AFG,Asia,Afghanistan,5/12/2020,41128772,4967,303,356.857,127,7,7.857,120.767,7.367,8.677,3.088,0.17,0.191,1.52,,,,,,,,
AFG,Asia,Afghanistan,5/13/2020,41128772,4967,0,249,127,0,4.571,120.767,0,6.054,3.088,0,0.111,1.5,,,,,,,,
AFG,Asia,Afghanistan,5/14/2020,41128772,5339,372,278.143,136,9,4.571,129.812,9.045,6.763,3.307,0.219,0.111,1.49,,,,,,,,
AFG,Asia,Afghanistan,5/15/2020,41128772,6053,714,355.714,153,17,6.857,147.172,17.36,8.649,3.72,0.413,0.167,1.47,,,,,,,,
AFG,Asia,Afghanistan,5/16/2020,41128772,6402,349,405.571,168,15,9,155.657,8.486,9.861,4.085,0.365,0.219,1.46,,,,,,,,
AFG,Asia,Afghanistan,5/17/2020,41128772,6635,233,319,169,1,7.143,161.323,5.665,7.756,4.109,0.024,0.174,1.44,,,,,,,,
AFG,Asia,Afghanistan,5/18/2020,41128772,7072,437,344,173,4,7.571,171.948,10.625,8.364,4.206,0.097,0.184,1.42,,,,,,,,
AFG,Asia,Afghanistan,5/19/2020,41128772,7655,583,384,177,4,7.143,186.123,14.175,9.337,4.304,0.097,0.174,1.41,,,,,,,,
AFG,Asia,Afghanistan,5/20/2020,41128772,8145,490,454,187,10,8.571,198.037,11.914,11.039,4.547,0.243,0.208,1.39,,,,,,,,
AFG,Asia,Afghanistan,5/21/2020,41128772,8676,531,476.714,193,6,8.143,210.947,12.911,11.591,4.693,0.146,0.198,1.38,,,,,,,,
AFG,Asia,Afghanistan,5/22/2020,41128772,9216,540,451.857,205,12,7.429,224.077,13.129,10.986,4.984,0.292,0.181,1.36,,,,,,,,
AFG,Asia,Afghanistan,5/23/2020,41128772,9952,736,507.143,215,10,6.714,241.972,17.895,12.331,5.227,0.243,0.163,1.35,,,,,,,,
AFG,Asia,Afghanistan,5/24/2020,41128772,10668,716,576.143,222,7,7.571,259.38,17.409,14.008,5.398,0.17,0.184,1.33,,,,,,,,
AFG,Asia,Afghanistan,5/25/2020,41128772,11180,512,586.857,223,1,7.143,271.829,12.449,14.269,5.422,0.024,0.174,1.31,,,,,,,,
AFG,Asia,Afghanistan,5/26/2020,41128772,11917,737,608.857,224,1,6.714,289.749,17.919,14.804,5.446,0.024,0.163,1.29,,,,,,,,
AFG,Asia,Afghanistan,5/27/2020,41128772,12465,548,617.143,230,6,6.143,303.073,13.324,15.005,5.592,0.146,0.149,1.27,,,,,,,,
AFG,Asia,Afghanistan,5/28/2020,41128772,13102,637,632.286,239,9,6.571,318.56,15.488,15.373,5.811,0.219,0.16,1.26,,,,,,,,
AFG,Asia,Afghanistan,5/29/2020,41128772,13745,643,647,250,11,6.429,334.194,15.634,15.731,6.078,0.267,0.156,1.24,,,,,,,,
AFG,Asia,Afghanistan,5/30/2020,41128772,14529,784,653.857,252,2,5.286,353.256,19.062,15.898,6.127,0.049,0.129,1.22,,,,,,,,
AFG,Asia,Afghanistan,5/31/2020,41128772,15180,651,644.571,254,2,4.571,369.085,15.828,15.672,6.176,0.049,0.111,1.21,,,,,,,,
AFG,Asia,Afghanistan,6/1/2020,41128772,15836,656,665.143,269,15,6.571,385.035,15.95,16.172,6.54,0.365,0.16,1.19,,,,,,,,
AFG,Asia,Afghanistan,6/2/2020,41128772,16578,742,665.857,274,5,7.143,403.075,18.041,16.19,6.662,0.122,0.174,1.17,,,,,,,,
AFG,Asia,Afghanistan,6/3/2020,41128772,17353,775,698.286,298,24,9.714,421.919,18.843,16.978,7.246,0.584,0.236,1.16,,,,,,,,
AFG,Asia,Afghanistan,6/4/2020,41128772,17977,624,696.429,303,5,9.143,437.091,15.172,16.933,7.367,0.122,0.222,1.14,,,,,,,,
AFG,Asia,Afghanistan,6/5/2020,41128772,19055,1078,758.571,313,10,9,463.301,26.21,18.444,7.61,0.243,0.219,1.13,,,,,,,,
AFG,Asia,Afghanistan,6/6/2020,41128772,19637,582,729.714,331,18,11.286,477.452,14.151,17.742,8.048,0.438,0.274,1.11,,,,,,,,
AFG,Asia,Afghanistan,6/7/2020,41128772,20428,791,749.714,361,30,15.286,496.684,19.232,18.228,8.777,0.729,0.372,1.09,,,,,,,,
AFG,Asia,Afghanistan,6/8/2020,41128772,21003,575,738.143,373,12,14.857,510.664,13.98,17.947,9.069,0.292,0.361,1.08,,,,,,,,
AFG,Asia,Afghanistan,6/9/2020,41128772,21308,305,675.714,380,7,15.143,518.08,7.416,16.429,9.239,0.17,0.368,1.06,,,,,,,,
AFG,Asia,Afghanistan,6/10/2020,41128772,22228,920,696.429,409,29,15.857,540.449,22.369,16.933,9.944,0.705,0.386,1.04,,,,,,,,
AFG,Asia,Afghanistan,6/11/2020,41128772,22976,748,714.143,430,21,18.143,558.636,18.187,17.364,10.455,0.511,0.441,1.03,,,,,,,,
AFG,Asia,Afghanistan,6/12/2020,41128772,23632,656,653.857,450,20,19.571,574.586,15.95,15.898,10.941,0.486,0.476,1.02,,,,,,,,
AFG,Asia,Afghanistan,6/13/2020,41128772,24188,556,650.143,455,5,17.714,588.104,13.519,15.807,11.063,0.122,0.431,1,,,,,,,,
AFG,Asia,Afghanistan,6/14/2020,41128772,24852,664,632,475,20,16.286,604.249,16.144,15.366,11.549,0.486,0.396,0.99,,,,,,,,
AFG,Asia,Afghanistan,6/15/2020,41128772,25613,761,658.571,480,5,15.286,622.751,18.503,16.012,11.671,0.122,0.372,0.97,,,,,,,,
AFG,Asia,Afghanistan,6/16/2020,41128772,25719,106,630.143,488,8,15.429,625.329,2.577,15.321,11.865,0.195,0.375,0.96,,,,,,,,
AFG,Asia,Afghanistan,6/17/2020,41128772,26960,1241,676,508,20,14.143,655.502,30.174,16.436,12.351,0.486,0.344,0.95,,,,,,,,
AFG,Asia,Afghanistan,6/18/2020,41128772,27423,463,635.286,550,42,17.143,666.76,11.257,15.446,13.373,1.021,0.417,0.93,,,,,,,,
AFG,Asia,Afghanistan,6/19/2020,41128772,27964,541,618.857,552,2,14.571,679.913,13.154,15.047,13.421,0.049,0.354,0.92,,,,,,,,
AFG,Asia,Afghanistan,6/20/2020,41128772,28383,419,599.286,552,0,13.857,690.101,10.188,14.571,13.421,0,0.337,0.9,,,,,,,,
AFG,Asia,Afghanistan,6/21/2020,41128772,28919,536,581,585,33,15.714,703.133,13.032,14.126,14.224,0.802,0.382,0.89,,,,,,,,
AFG,Asia,Afghanistan,6/22/2020,41128772,29229,310,516.571,602,17,17.429,710.67,7.537,12.56,14.637,0.413,0.424,0.88,,,,,,,,
AFG,Asia,Afghanistan,6/23/2020,41128772,29567,338,549.714,622,20,19.143,718.888,8.218,13.366,15.123,0.486,0.465,0.86,,,,,,,,
AFG,Asia,Afghanistan,6/24/2020,41128772,29726,159,395.143,643,21,19.286,722.754,3.866,9.607,15.634,0.511,0.469,0.85,,,,,,,,
AFG,Asia,Afghanistan,6/25/2020,41128772,30261,535,405.429,679,36,18.429,735.762,13.008,9.858,16.509,0.875,0.448,0.85,,,,,,,,
AFG,Asia,Afghanistan,6/26/2020,41128772,30346,85,340.286,684,5,18.857,737.829,2.067,8.274,16.631,0.122,0.458,0.84,,,,,,,,
AFG,Asia,Afghanistan,6/27/2020,41128772,30702,356,331.286,707,23,22.143,746.485,8.656,8.055,17.19,0.559,0.538,0.83,,,,,,,,
AFG,Asia,Afghanistan,6/28/2020,41128772,31053,351,304.857,733,26,21.143,755.019,8.534,7.412,17.822,0.632,0.514,0.83,,,,,,,,
AFG,Asia,Afghanistan,6/29/2020,41128772,31324,271,299.286,737,4,19.286,761.608,6.589,7.277,17.919,0.097,0.469,0.82,,,,,,,,
AFG,Asia,Afghanistan,6/30/2020,41128772,31445,121,268.286,739,2,16.714,764.55,2.942,6.523,17.968,0.049,0.406,0.82,,,,,,,,
AFG,Asia,Afghanistan,7/1/2020,41128772,31848,403,303.143,778,39,19.286,774.348,9.798,7.371,18.916,0.948,0.469,0.82,,,,,,,,
AFG,Asia,Afghanistan,7/2/2020,41128772,32108,260,263.857,811,33,18.857,780.67,6.322,6.415,19.719,0.802,0.458,0.81,,,,,,,,
AFG,Asia,Afghanistan,7/3/2020,41128772,32410,302,294.857,823,12,19.857,788.013,7.343,7.169,20.01,0.292,0.483,0.81,,,,,,,,
AFG,Asia,Afghanistan,7/4/2020,41128772,32758,348,293.714,830,7,17.571,796.474,8.461,7.141,20.181,0.17,0.427,0.81,,,,,,,,
AFG,Asia,Afghanistan,7/5/2020,41128772,33037,279,283.429,868,38,19.286,803.258,6.784,6.891,21.104,0.924,0.469,0.8,,,,,,,,
AFG,Asia,Afghanistan,7/6/2020,41128772,33150,113,260.857,891,23,22,806.005,2.747,6.342,21.664,0.559,0.535,0.8,,,,,,,,
AFG,Asia,Afghanistan,7/7/2020,41128772,33470,320,289.286,924,33,26.429,813.786,7.78,7.034,22.466,0.802,0.643,0.8,,,,,,,,
AFG,Asia,Afghanistan,7/8/2020,41128772,33680,210,261.714,940,16,23.143,818.891,5.106,6.363,22.855,0.389,0.563,0.79,,,,,,,,
AFG,Asia,Afghanistan,7/9/2020,41128772,33739,59,233,941,1,18.571,820.326,1.435,5.665,22.879,0.024,0.452,0.79,,,,,,,,
AFG,Asia,Afghanistan,7/10/2020,41128772,34280,541,267.143,975,34,21.714,833.48,13.154,6.495,23.706,0.827,0.528,0.79,,,,,,,,
AFG,Asia,Afghanistan,7/11/2020,41128772,34437,157,239.857,979,4,21.286,837.297,3.817,5.832,23.803,0.097,0.518,0.78,,,,,,,,
AFG,Asia,Afghanistan,7/12/2020,41128772,34537,100,214.286,1014,35,20.857,839.728,2.431,5.21,24.654,0.851,0.507,0.78,,,,,,,,
AFG,Asia,Afghanistan,7/13/2020,41128772,34541,4,198.714,1016,2,17.857,839.826,0.097,4.832,24.703,0.049,0.434,0.77,,,,,,,,
AFG,Asia,Afghanistan,7/14/2020,41128772,34826,285,193.714,1049,33,17.857,846.755,6.929,4.71,25.505,0.802,0.434,0.77,,,,,,,,
AFG,Asia,Afghanistan,7/15/2020,41128772,35026,200,192.286,1098,49,22.571,851.618,4.863,4.675,26.697,1.191,0.549,0.77,,,,,,,,
AFG,Asia,Afghanistan,7/16/2020,41128772,35156,130,202.429,1117,19,25.143,854.779,3.161,4.922,27.159,0.462,0.611,0.76,,,,,,,,
AFG,Asia,Afghanistan,7/17/2020,41128772,35315,159,147.857,1151,34,25.143,858.645,3.866,3.595,27.985,0.827,0.611,0.76,,,,,,,,
AFG,Asia,Afghanistan,7/18/2020,41128772,35375,60,134,1151,0,24.571,860.103,1.459,3.258,27.985,0,0.597,0.76,,,,,,,,
